x,y
26.25,0.81985
26.28,0.92279
26.31,0.98318
26.34,0.98671
26.37,0.98671
26.4,0.98671
26.43,0.98671
26.46,0.98671
26.49,0.98671
26.52,0.98671
26.55,0.98671
26.58,0.98671
26.61,0.98671
26.64,0.98671
26.67,0.98671
26.7,0.98671
26.73,0.98419
26.76,0.92561
26.79,0.82414
26.82,0.72845
26.85,0.68556
26.88,0.71932
26.91,0.81324
26.94,0.91777
26.97,0.98239
27,0.98787
27.03,0.98787
27.06,0.98787
27.09,0.98787
27.12,0.98787
27.15,0.98787
27.18,0.98787
27.21,0.98787
27.24,0.98787
27.27,0.98787
27.3,0.98787
27.33,0.98787
27.36,0.98787
27.39,0.98674
27.42,0.93174
27.45,0.83096
27.48,0.73256
27.51,0.68432
27.54,0.71193
27.57,0.80199
27.6,0.90624
27.63,0.97382
27.66,0.98125
27.69,0.98125
27.72,0.98125
27.75,0.98125
27.78,0.98125
27.81,0.98125
27.84,0.98125
27.87,0.98125
27.9,0.98125
27.93,0.98125
27.96,0.98125
27.99,0.98125
28.02,0.98125
28.05,0.98125
28.08,0.93168
28.11,0.83424
28.14,0.7361
28.17,0.68556
28.2,0.71032
28.23,0.79982
28.26,0.9068
28.29,0.97945
28.32,0.98984
28.35,0.98984
28.38,0.98984
28.41,0.98984
28.44,0.98984
28.47,0.98984
28.5,0.98984
28.53,0.98984
28.56,0.98984
28.59,0.98984
28.62,0.98984
28.65,0.98984
28.68,0.98984
28.71,0.98984
28.74,0.94339
28.77,0.84641
28.8,0.74632
28.83,0.69219
28.86,0.71325
28.89,0.80107
28.92,0.90907
28.95,0.98474
28.98,0.99693
29.01,0.99693
29.04,0.99693
29.07,0.99693
29.1,0.99693
29.13,0.99693
29.16,0.99693
29.19,0.99693
29.22,0.99693
29.25,0.99693
29.28,0.99693
29.31,0.99693
29.34,0.99693
29.37,0.99693
29.4,0.95088
29.43,0.85142
29.46,0.74622
29.49,0.68469
29.52,0.6966
29.55,0.77544
29.58,0.87677
29.61,0.94942
29.64,0.96214
29.67,0.96214
29.7,0.96214
29.73,0.96214
29.76,0.96214
29.79,0.96214
29.82,0.96214
29.85,0.96214
29.88,0.96214
29.91,0.96214
29.94,0.96214
29.97,0.96214
30,0.96214
