x,y
0.343023,-0.472527
0.304489,-0.398262
0.399484,-0.478146
0.522992,-0.490439
0.631869,-0.430847
0.558133,-0.391312
0.681641,-0.403604
0.790518,-0.344012
0.846729,-0.233352
0.053214,-0.075645
0.074408,-0.197941
0.160953,-0.286909
0.282617,-0.311471
0.251690,-0.233730
0.338235,-0.322699
0.459899,-0.347260
0.574181,-0.298835
0.504760,-0.252136
0.626424,-0.276698
0.740706,-0.228273
0.807685,-0.123778
0.724021,-0.124433
0.838303,-0.076008
0.905281,0.028487
0.901559,0.152550
0.129575,-0.089480
0.206806,-0.186644
0.325410,-0.223229
0.443955,-0.186455
0.379544,-0.133059
0.498148,-0.169645
0.616693,-0.132871
0.693769,-0.035584
0.610458,-0.027884
0.729004,0.008890
0.806080,0.106177
0.814761,0.229991
0.741654,0.189306
0.818729,0.286592
0.827411,0.410407
0.764665,0.517497
-0.029492,-0.056335
-0.149825,-0.025915
-0.266317,-0.068754
-0.338273,-0.169886
-0.254676,-0.173279
-0.371168,-0.216118
-0.443124,-0.317250
-0.445408,-0.441347
-0.374496,-0.396945
-0.446453,-0.498078
-0.448737,-0.622175
-0.380552,-0.725887
-0.347097,-0.649201
-0.349382,-0.773298
-0.281197,-0.877010
-0.166361,-0.924107
-0.073211,-0.120453
-0.193398,-0.151447
-0.275091,-0.244891
-0.289753,-0.368140
-0.214763,-0.331039
-0.296456,-0.424483
-0.311118,-0.547732
-0.253627,-0.657733
-0.212684,-0.584770
-0.227346,-0.708019
-0.169855,-0.818020
-0.060295,-0.876346
-0.067701,-0.793009
-0.010210,-0.903010
0.099350,-0.961336
0.222707,-0.947612
-0.080839,-0.197681
-0.171453,-0.282501
-0.198346,-0.403671
-0.152124,-0.518862
-0.104101,-0.450351
-0.130994,-0.571521
-0.084773,-0.686712
0.018417,-0.755685
0.019368,-0.672024
0.065590,-0.787215
0.168780,-0.856188
0.292891,-0.854847
0.246438,-0.785262
0.349628,-0.854235
0.473739,-0.852895
0.575416,-0.781711
-0.050507,-0.269112
-0.089363,-0.386991
-0.054873,-0.506221
0.040916,-0.585151
0.050215,-0.502003
0.084705,-0.621233
0.180494,-0.700163
0.304119,-0.711220
0.264845,-0.637345
0.360633,-0.716275
0.484258,-0.727332
0.592534,-0.666654
0.518406,-0.627858
0.642031,-0.638915
0.750307,-0.578237
0.805409,-0.467021
-0.017740,-0.014246
-0.141437,-0.024461
-0.237762,-0.102736
-0.273064,-0.221728
-0.192878,-0.197849
-0.289202,-0.276124
-0.324505,-0.395116
-0.286453,-0.513258
-0.233756,-0.448274
-0.269058,-0.567266
-0.231007,-0.685408
-0.132893,-0.761429
-0.126093,-0.678039
-0.088042,-0.796181
0.010072,-0.872202
0.133973,-0.879546
-0.038323,-0.089071
-0.141981,-0.157338
-0.188986,-0.272212
-0.162919,-0.393562
-0.103997,-0.334163
-0.151003,-0.449036
-0.124936,-0.570387
-0.034902,-0.655823
-0.019811,-0.573529
0.006256,-0.694879
0.096290,-0.780316
0.218839,-0.799993
0.184827,-0.723551
0.274861,-0.808988
0.397410,-0.828664
0.509664,-0.775708
-0.020513,-0.164603
